Date,Close
8/14/2018,77.31
8/15/2018,74.84
8/16/2018,75.59
8/17/2018,72.92
8/20/2018,72.36
8/21/2018,73.32
8/22/2018,73.82
8/23/2018,73.34
8/24/2018,73.59
8/27/2018,74.82
8/28/2018,74.93
8/29/2018,75.62
8/30/2018,76.29
8/31/2018,75.73
9/4/2018,74.29
9/5/2018,74.53
9/6/2018,72.88
9/7/2018,72.22
9/10/2018,72.51
9/11/2018,72.23
9/12/2018,73.97
9/13/2018,74.12
9/14/2018,73.38
9/17/2018,72.78
9/18/2018,73.67
9/19/2018,73.88
9/20/2018,74.83
9/21/2018,75.51
9/24/2018,75.62
9/25/2018,74.99
9/26/2018,75.65
9/27/2018,76.58
9/28/2018,77.21
10/1/2018,77.96
10/2/2018,78.67
10/3/2018,79
10/4/2018,76.56
10/5/2018,76.24
10/8/2018,76.4
10/9/2018,76.54
10/10/2018,74.78
10/11/2018,72.5
10/12/2018,73.59
10/15/2018,72.78
10/16/2018,76.31
10/17/2018,75.62
10/18/2018,74.17
10/19/2018,73.27
10/22/2018,72.34
10/23/2018,71.67
10/24/2018,68.01
10/25/2018,68.62
10/26/2018,69.74
10/29/2018,70.9
10/30/2018,72.04
10/31/2018,68.18
11/1/2018,70.31
11/2/2018,69.44
11/5/2018,69.58
11/6/2018,70.35
11/7/2018,72.48
11/8/2018,71.88
11/9/2018,71.18
11/12/2018,70.49
11/13/2018,70.92
11/14/2018,70.55
11/15/2018,69.78
11/16/2018,69.2
11/19/2018,68.01
11/20/2018,67.57
11/21/2018,66.74
11/23/2018,66.59
11/26/2018,66.94
11/27/2018,67.44
11/28/2018,69.19
11/29/2018,69.69
11/30/2018,71.94
12/3/2018,70.86
12/4/2018,69.55
12/6/2018,70.19
12/7/2018,68.15
12/10/2018,67.49
12/11/2018,67.72
12/12/2018,68.14
12/13/2018,67.35
12/14/2018,65.57
12/17/2018,65.12
12/18/2018,64.84
12/19/2018,64.2
12/20/2018,64.3
12/21/2018,62.62
12/24/2018,60.54
12/26/2018,63.22
12/27/2018,62.94
12/28/2018,61.88
12/31/2018,62.55
1/2/2019,63.44
1/3/2019,65.25
1/4/2019,68.25
1/7/2019,68.56
1/8/2019,68.09
1/9/2019,67.94
1/10/2019,68.04
1/11/2019,68.16
1/14/2019,67.25
1/15/2019,68.52
1/16/2019,67.64
1/17/2019,68.65
1/18/2019,69.18
1/22/2019,68.55
1/23/2019,68.25
1/24/2019,67.86
1/25/2019,68.9
1/28/2019,67.91
1/29/2019,69.59
1/30/2019,69.83
1/31/2019,70.01
2/1/2019,70.05
2/4/2019,70.05
2/5/2019,67.68
2/6/2019,68.75
2/7/2019,67.28
2/8/2019,67.47
2/11/2019,67.62
2/12/2019,65.4
2/13/2019,65.94
2/14/2019,66.37
2/15/2019,67.59
2/19/2019,66.76
2/20/2019,66.98
2/21/2019,65.55
2/22/2019,65.74
2/25/2019,65.35
2/26/2019,65.28
2/27/2019,65.57
2/28/2019,65.02
3/1/2019,66.01
3/4/2019,65.45
3/5/2019,64.39
